RunOrder,Plot,RunDate,Block,Barcode,Firmness.kg,block,Date,HarvestPeriod,Entry,Alias,InstituteName,Species,Organization,Synonym,AcquisitionDate,CountryofOrigin,State,Year,Region
2320,3323,20240517,3,"3323,3,20C916P020,20240517",0.3,3,20240517,Harvest1,20C916P020,20C916P020,University of California,Fragaria x ananassa,UC DAVIS,20C916P020,20200101,Western US,California,2020,University of California
2688,3418,20240517,3,"3418,3,18C370P017,20240517",0.16,3,20240517,Harvest1,18C370P017,18C370P017,University of California,Fragaria x ananassa,UC DAVIS,18C370P017,20180101,Western US,California,2018,University of California
1885,3184,20240517,3,"3184,3,97C085P006,20240517",0.35,3,20240517,Harvest1,97C085P006,97C085P006,University of California,Fragaria x ananassa,UC DAVIS,97C085P006,19970101,Western US,California,1997,University of California
5463,3091,20240607,3,"3091,3,16C565P002,20240607",0.14,3,20240607,Harvest2,16C565P002,16C565P002,University of California,Fragaria x ananassa,UC DAVIS,16C565P002,20160101,Western US,California,2016,University of California
4837,3353,20240607,3,"3353,3,18C347P083,20240607",0.12,3,20240607,Harvest2,18C347P083,18C347P083,University of California,Fragaria x ananassa,UC DAVIS,18C347P083,20180101,Western US,California,2018,University of California
5094,3323,20240607,3,"3323,3,20C916P020,20240607",0.14,3,20240607,Harvest2,20C916P020,20C916P020,University of California,Fragaria x ananassa,UC DAVIS,20C916P020,20200101,Western US,California,2020,University of California
4839,3353,20240607,3,"3353,3,18C347P083,20240607",0.13,3,20240607,Harvest2,18C347P083,18C347P083,University of California,Fragaria x ananassa,UC DAVIS,18C347P083,20180101,Western US,California,2018,University of California
5605,3417,20240607,3,"3417,3,20C502P036,20240607",0.58,3,20240607,Harvest2,20C502P036,20C502P036,University of California,Fragaria x ananassa,UC DAVIS,20C502P036,20200101,Western US,California,2020,University of California
5504,3157,20240607,3,"3157,3,19C174P009,20240607",0.25,3,20240607,Harvest2,19C174P009,19C174P009,University of California,Fragaria x ananassa,UC DAVIS,19C174P009,20190101,Western US,California,2019,University of California
2711,3388,20240517,3,"3388,3,18C492P734,20240517",0.18,3,20240517,Harvest1,18C492P734,18C492P734,University of California,Fragaria x ananassa,UC DAVIS,18C492P734,20180101,Western US,California,2018,University of California
2442,3412,20240517,3,"3412,3,20B229P004,20240517",0.17,3,20240517,Harvest1,20B229P004,20B229P004,University of California,Fragaria x ananassa,UC DAVIS,20B229P004,20200101,Western US,California,2020,University of California
2356,3417,20240517,3,"3417,3,20C502P036,20240517",0.33,3,20240517,Harvest1,20C502P036,20C502P036,University of California,Fragaria x ananassa,UC DAVIS,20C502P036,20200101,Western US,California,2020,University of California
2319,3323,20240517,3,"3323,3,20C916P020,20240517",0.33,3,20240517,Harvest1,20C916P020,20C916P020,University of California,Fragaria x ananassa,UC DAVIS,20C916P020,20200101,Western US,California,2020,University of California
2482,3147,20240517,3,"3147,3,11C115P003,20240517",0.3,3,20240517,Harvest1,11C115P003,11C115P003,University of California,Fragaria x ananassa,UC DAVIS,11C115P003,20110101,Western US,California,2011,University of California
4768,3244,20240607,3,"3244,3,19C133P035,20240607",0.28,3,20240607,Harvest2,19C133P035,19C133P035,University of California,Fragaria x ananassa,UC DAVIS,19C133P035,20190101,Western US,California,2019,University of California
2300,3431,20240517,3,"3431,3,19C125P036,20240517",0.44,3,20240517,Harvest1,19C125P036,19C125P036,University of California,Fragaria x ananassa,UC DAVIS,19C125P036,20190101,Western US,California,2019,University of California
2437,3411,20240517,3,"3411,3,Donner,20240517",0.2,3,20240517,Harvest1,36C039P004,Donner,University of California,Fragaria x ananassa,UC DAVIS,Donner,19360101,Western US,California,1936,University of California
2439,3411,20240517,3,"3411,3,Donner,20240517",0.16,3,20240517,Harvest1,36C039P004,Donner,University of California,Fragaria x ananassa,UC DAVIS,Donner,19360101,Western US,California,1936,University of California
5096,3323,20240607,3,"3323,3,20C916P020,20240607",0.13,3,20240607,Harvest2,20C916P020,20C916P020,University of California,Fragaria x ananassa,UC DAVIS,20C916P020,20200101,Western US,California,2020,University of California
2355,3417,20240517,3,"3417,3,20C502P036,20240517",0.3,3,20240517,Harvest1,20C502P036,20C502P036,University of California,Fragaria x ananassa,UC DAVIS,20C502P036,20200101,Western US,California,2020,University of California
5287,3352,20240607,3,"3352,3,19C202P009,20240607",0.22,3,20240607,Harvest2,19C202P009,19C202P009,University of California,Fragaria x ananassa,UC DAVIS,19C202P009,20190101,Western US,California,2019,University of California
4867,3379,20240607,3,"3379,3,Seascape,20240607",0.18,3,20240607,Harvest2,83C049P001,Seascape,University of California,Fragaria x ananassa,UC DAVIS,Seascape,19830101,Western US,California,1983,University of California
2408,3177,20240517,3,"3177,3,Aliso,20240517",0.17,3,20240517,Harvest1,56S115P011,Aliso,University of California,Fragaria x ananassa,UC DAVIS,Aliso,19560101,Western US,California,1956,University of California
4838,3353,20240607,3,"3353,3,18C347P083,20240607",0.18,3,20240607,Harvest2,18C347P083,18C347P083,University of California,Fragaria x ananassa,UC DAVIS,18C347P083,20180101,Western US,California,2018,University of California
2141,3100,20240517,3,"3100,3,65C065P601,20240517",0.16,3,20240517,Harvest1,65C065P601,65C065P601,University of California,Fragaria x ananassa,UC DAVIS,65C065P601,19650101,Western US,California,1965,University of California
2354,3417,20240517,3,"3417,3,20C502P036,20240517",0.22,3,20240517,Harvest1,20C502P036,20C502P036,University of California,Fragaria x ananassa,UC DAVIS,20C502P036,20200101,Western US,California,2020,University of California
5615,3418,20240607,3,"3418,3,18C370P017,20240607",0.24,3,20240607,Harvest2,18C370P017,18C370P017,University of California,Fragaria x ananassa,UC DAVIS,18C370P017,20180101,Western US,California,2018,University of California
4971,3364,20240607,3,"3364,3,18A917P808,20240607",0.17,3,20240607,Harvest2,18A917P808,18A917P808,University of California,Fragaria x ananassa,UC DAVIS,18A917P808,20180101,Western US,California,2018,University of California
5585,3434,20240607,3,"3434,3,San_Andreas,20240607",0.25,3,20240607,Harvest2,01C139P002,San_Andreas,University of California,Fragaria x ananassa,UC DAVIS,San_Andreas,20010101,Western US,California,2001,University of California
2291,3434,20240517,3,"3434,3,San_Andreas,20240517",0.33,3,20240517,Harvest1,01C139P002,San_Andreas,University of California,Fragaria x ananassa,UC DAVIS,San_Andreas,20010101,Western US,California,2001,University of California
5614,3418,20240607,3,"3418,3,18C370P017,20240607",0.19,3,20240607,Harvest2,18C370P017,18C370P017,University of California,Fragaria x ananassa,UC DAVIS,18C370P017,20180101,Western US,California,2018,University of California
2199,3353,20240517,3,"3353,3,18C347P083,20240517",0.1,3,20240517,Harvest1,18C347P083,18C347P083,University of California,Fragaria x ananassa,UC DAVIS,18C347P083,20180101,Western US,California,2018,University of California
5540,3149,20240607,3,"3149,3,Chandler,20240607",0.16,3,20240607,Harvest2,77C032P103,Chandler,University of California,Fragaria x ananassa,UC DAVIS,Chandler,19770101,Western US,California,1977,University of California
2513,3409,20240517,3,"3409,3,20C991P018,20240517",0.48,3,20240517,Harvest1,20C991P018,20C991P018,University of California,Fragaria x ananassa,UC DAVIS,20C991P018,20200101,Western US,California,2020,University of California
2438,3411,20240517,3,"3411,3,Donner,20240517",0.27,3,20240517,Harvest1,36C039P004,Donner,University of California,Fragaria x ananassa,UC DAVIS,Donner,19360101,Western US,California,1936,University of California
2143,3100,20240517,3,"3100,3,65C065P601,20240517",0.1,3,20240517,Harvest1,65C065P601,65C065P601,University of California,Fragaria x ananassa,UC DAVIS,65C065P601,19650101,Western US,California,1965,University of California
2128,3432,20240517,3,"3432,3,Ventana,20240517",0.21,3,20240517,Harvest1,96C042P601,Ventana,University of California,Fragaria x ananassa,UC DAVIS,Ventana,19960101,Western US,California,1996,University of California
4970,3364,20240607,3,"3364,3,18A917P808,20240607",0.13,3,20240607,Harvest2,18A917P808,18A917P808,University of California,Fragaria x ananassa,UC DAVIS,18A917P808,20180101,Western US,California,2018,University of California
5095,3323,20240607,3,"3323,3,20C916P020,20240607",0.16,3,20240607,Harvest2,20C916P020,20C916P020,University of California,Fragaria x ananassa,UC DAVIS,20C916P020,20200101,Western US,California,2020,University of California
2214,3352,20240517,3,"3352,3,19C202P009,20240517",0.22,3,20240517,Harvest1,19C202P009,19C202P009,University of California,Fragaria x ananassa,UC DAVIS,19C202P009,20190101,Western US,California,2019,University of California
5620,3419,20240607,3,"3419,3,Benicia,20240607",0.42,3,20240607,Harvest2,04C039P001,Benicia,University of California,Fragaria x ananassa,UC DAVIS,Benicia,20040101,Western US,California,2004,University of California
2197,3363,20240517,3,"3363,3,20B330P092,20240517",0.25,3,20240517,Harvest1,20B330P092,20B330P092,University of California,Fragaria x ananassa,UC DAVIS,20B330P092,20200101,Western US,California,2020,University of California
4868,3379,20240607,3,"3379,3,Seascape,20240607",0.27,3,20240607,Harvest2,83C049P001,Seascape,University of California,Fragaria x ananassa,UC DAVIS,Seascape,19830101,Western US,California,1983,University of California
2100,3419,20240517,3,"3419,3,Benicia,20240517",0.63,3,20240517,Harvest1,04C039P001,Benicia,University of California,Fragaria x ananassa,UC DAVIS,Benicia,20040101,Western US,California,2004,University of California
5420,3177,20240607,3,"3177,3,Aliso,20240607",0.09,3,20240607,Harvest2,56S115P011,Aliso,University of California,Fragaria x ananassa,UC DAVIS,Aliso,19560101,Western US,California,1956,University of California
4769,3244,20240607,3,"3244,3,19C133P035,20240607",0.26,3,20240607,Harvest2,19C133P035,19C133P035,University of California,Fragaria x ananassa,UC DAVIS,19C133P035,20190101,Western US,California,2019,University of California
5635,3119,20240607,3,"3119,3,Mrak,20240607",0.12,3,20240607,Harvest2,75C034P105,Mrak,University of California,Fragaria x ananassa,UC DAVIS,Mrak,19750101,Western US,California,1975,University of California
2126,3432,20240517,3,"3432,3,Ventana,20240517",0.23,3,20240517,Harvest1,96C042P601,Ventana,University of California,Fragaria x ananassa,UC DAVIS,Ventana,19960101,Western US,California,1996,University of California
2601,3247,20240517,3,"3247,3,Petaluma,20240517",0.2,3,20240517,Harvest1,08C020P602,Petaluma,University of California,Fragaria x ananassa,UC DAVIS,Petaluma,20080101,Western US,California,2008,University of California
655,1419,20240515,1,"1419,1,,20240515",0.15,1,20240515,Harvest1,18.13-109,,University of Florida,NA,U Florida,NA,20180101,Southern US,Florida,2018,University of Florida
2401,3386,20240517,3,"3386,3,,20240517",0.53,3,20240517,Harvest1,18.13-109,,University of Florida,NA,U Florida,NA,20180101,Southern US,Florida,2018,University of Florida
2402,3386,20240517,3,"3386,3,,20240517",0.5,3,20240517,Harvest1,18.13-109,,University of Florida,NA,U Florida,NA,20180101,Southern US,Florida,2018,University of Florida
3547,1398,20240605,1,"1398,1,,20240605",0.17,1,20240605,Harvest2,11.128-8,,University of Florida,NA,U Florida,NA,20110101,Southern US,Florida,2011,University of Florida
123,1397,20240515,1,"1397,1,,20240515",0.13,1,20240515,Harvest1,11.124-34,,University of Florida,NA,U Florida,NA,20110101,Southern US,Florida,2011,University of Florida
2501,3309,20240517,3,"3309,3,,20240517",0.25,3,20240517,Harvest1,18.56-4,,University of Florida,NA,U Florida,NA,20180101,Southern US,Florida,2018,University of Florida
3415,1419,20240605,1,"1419,1,,20240605",0.41,1,20240605,Harvest2,18.13-109,,University of Florida,NA,U Florida,NA,20180101,Southern US,Florida,2018,University of Florida
2938,1426,20240605,1,"1426,1,,20240605",0.27,1,20240605,Harvest2,21.99-20,,University of Florida,NA,U Florida,NA,20210101,Southern US,Florida,2021,University of Florida
124,1397,20240515,1,"1397,1,,20240515",0.17,1,20240515,Harvest1,11.124-34,,University of Florida,NA,U Florida,NA,20110101,Southern US,Florida,2011,University of Florida
3416,1419,20240605,1,"1419,1,,20240605",0.16,1,20240605,Harvest2,18.13-109,,University of Florida,NA,U Florida,NA,20180101,Southern US,Florida,2018,University of Florida
3950,2027,20240606,2,"2027,2,,20240606",0.25,2,20240606,Harvest2,17.17-127,,University of Florida,NA,U Florida,NA,20170101,Southern US,Florida,2017,University of Florida
2928,1427,20240605,1,"1427,1,,20240605",0.21,1,20240605,Harvest2,22.82-9,,University of Florida,NA,U Florida,NA,20220101,Southern US,Florida,2022,University of Florida
2939,1426,20240605,1,"1426,1,,20240605",0.17,1,20240605,Harvest2,21.99-20,,University of Florida,NA,U Florida,NA,20210101,Southern US,Florida,2021,University of Florida
3134,1317,20240605,1,"1317,1,Floridabelle,20240605",0.14,1,20240605,Harvest2,PI551396,Floridabelle,University of Florida,Fragaria x ananassa,UC DAVIS,Floridabelle,19690101,Southern US,Florida,1969,University of Florida
4777,3386,20240607,3,"3386,3,,20240607",0.3,3,20240607,Harvest2,18.13-109,,University of Florida,NA,U Florida,NA,20180101,Southern US,Florida,2018,University of Florida
1811,3007,20240517,3,"3007,3,,20240517",0.24,3,20240517,Harvest1,15.103-37,,University of Florida,NA,U Florida,NA,20150101,Southern US,Florida,2015,University of Florida
168,1434,20240515,1,"1434,1,,20240515",0.47,1,20240515,Harvest1,22.102-12,,University of Florida,NA,U Florida,NA,20220101,Southern US,Florida,2022,University of Florida
4613,2422,20240606,2,"2422,2,,20240606",0.15,2,20240606,Harvest2,22.98-30,,University of Florida,NA,U Florida,NA,20220101,Southern US,Florida,2022,University of Florida
1179,2149,20240516,2,"2149,2,,20240516",0.3,2,20240516,Harvest1,17.34-17,,University of Florida,NA,U Florida,NA,20170101,Southern US,Florida,2017,University of Florida
4612,2422,20240606,2,"2422,2,,20240606",0.22,2,20240606,Harvest2,22.98-30,,University of Florida,NA,U Florida,NA,20220101,Southern US,Florida,2022,University of Florida
2927,1427,20240605,1,"1427,1,,20240605",0.19,1,20240605,Harvest2,22.82-9,,University of Florida,NA,U Florida,NA,20220101,Southern US,Florida,2022,University of Florida
657,1419,20240515,1,"1419,1,,20240515",0.33,1,20240515,Harvest1,18.13-109,,University of Florida,NA,U Florida,NA,20180101,Southern US,Florida,2018,University of Florida
801,1407,20240515,1,"1407,1,,20240515",0.24,1,20240515,Harvest1,12.110-15,,University of Florida,NA,U Florida,NA,20120101,Southern US,Florida,2012,University of Florida
3857,2341,20240606,2,"2341,2,,20240606",0.29,2,20240606,Harvest2,21.66-2,,University of Florida,NA,U Florida,NA,20210101,Southern US,Florida,2021,University of Florida
